"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"2010-01-01","6.0","-9.0","T","T","9.00"
"2010-01-02","1.0","-15.0","0.00","0.00","9.00"
"2010-01-03","7.0","-14.0","0.00","0.00","9.00"
"2010-01-04","7.0","-10.0","0.00","0.00","9.00"
"2010-01-05","10.0","-9.0","0.00","0.00","9.00"
"2010-01-06","16.0","-4.0","0.00","0.00","9.00"
"2010-01-07","16.0","4.0","0.06","2.20","11.00"
"2010-01-08","8.0","-6.0","0.00","0.00","11.00"
"2010-01-09","6.0","-14.0","0.00","0.00","11.00"
"2010-01-10","15.0","-6.0","0.00","0.00","11.00"
"2010-01-11","22.0","8.0","T","T","10.00"
"2010-01-12","22.0","2.0","T","T","10.00"
"2010-01-13","28.0","19.0","T","T","10.00"
"2010-01-14","31.0","15.0","0.00","0.00","10.00"
"2010-01-15","28.0","12.0","0.00","0.00","10.00"
"2010-01-16","35.0","15.0","0.00","0.00","10.00"
"2010-01-17","34.0","20.0","0.00","0.00","10.00"
"2010-01-18","34.0","13.0","0.00","0.00","9.00"
"2010-01-19","23.0","13.0","T","T","9.00"
"2010-01-20","28.0","19.0","T","T","9.00"
"2010-01-21","30.0","25.0","0.05","T","9.00"
"2010-01-22","33.0","28.0","0.02","0.00","9.00"
"2010-01-23","36.0","32.0","0.23","T","9.00"
"2010-01-24","35.0","32.0","0.04","T","7.00"
"2010-01-25","34.0","16.0","0.05","0.90","6.00"
"2010-01-26","16.0","3.0","T","T","7.00"
"2010-01-27","11.0","2.0","T","T","7.00"
"2010-01-28","7.0","-2.0","T","T","7.00"
"2010-01-29","9.0","-5.0","0.00","0.00","7.00"
"2010-01-30","17.0","1.0","0.00","0.00","7.00"
"2010-01-31","16.0","3.0","0.00","0.00","7.00"
"2010-02-01","16.0","8.0","0.11","2.60","7.00"
"2010-02-02","21.0","8.0","0.02","0.50","10.00"
"2010-02-03","21.0","1.0","0.00","0.00","10.00"
"2010-02-04","29.0","19.0","0.07","1.00","10.00"
"2010-02-05","33.0","28.0","0.12","1.30","12.00"
"2010-02-06","28.0","19.0","0.00","0.00","11.00"
"2010-02-07","24.0","15.0","0.05","0.80","11.00"
"2010-02-08","25.0","22.0","0.23","4.70","12.00"
"2010-02-09","26.0","15.0","0.03","0.40","15.00"
"2010-02-10","24.0","3.0","0.00","0.00","16.00"
"2010-02-11","25.0","0.0","0.00","0.00","15.00"
"2010-02-12","25.0","3.0","T","T","15.00"
"2010-02-13","23.0","10.0","T","0.20","15.00"
"2010-02-14","24.0","5.0","0.09","1.60","15.00"
"2010-02-15","30.0","22.0","0.03","0.70","17.00"
"2010-02-16","34.0","17.0","0.00","0.00","17.00"
"2010-02-17","35.0","16.0","0.00","0.00","16.00"
"2010-02-18","37.0","10.0","0.00","0.00","15.00"
"2010-02-19","31.0","7.0","0.00","0.00","14.00"
"2010-02-20","35.0","18.0","T","T","13.00"
"2010-02-21","31.0","13.0","0.00","0.00","13.00"
"2010-02-22","32.0","14.0","0.00","0.00","13.00"
"2010-02-23","23.0","9.0","T","0.10","13.00"
"2010-02-24","20.0","1.0","0.00","0.00","13.00"
"2010-02-25","26.0","3.0","0.00","0.00","12.00"
"2010-02-26","32.0","5.0","0.00","0.00","12.00"
"2010-02-27","38.0","9.0","0.00","0.00","12.00"
"2010-02-28","38.0","16.0","0.00","0.00","12.00"
"2010-03-01","38.0","19.0","0.00","0.00","12.00"
"2010-03-02","42.0","19.0","0.00","0.00","11.00"
"2010-03-03","41.0","20.0","0.00","0.00","10.00"
"2010-03-04","39.0","20.0","0.00","0.00","10.00"
"2010-03-05","42.0","23.0","0.00","0.00","9.00"
"2010-03-06","41.0","24.0","T","0.00","8.00"
"2010-03-07","47.0","35.0","0.02","0.00","6.00"
"2010-03-08","37.0","34.0","T","0.00","4.00"
"2010-03-09","39.0","33.0","0.04","0.00","4.00"
"2010-03-10","42.0","35.0","0.27","0.00","2.00"
"2010-03-11","47.0","35.0","0.25","0.00","T"
"2010-03-12","43.0","38.0","0.03","0.00","T"
"2010-03-13","45.0","38.0","0.00","0.00","T"
"2010-03-14","64.0","40.0","0.00","0.00","0.00"
"2010-03-15","60.0","41.0","0.00","0.00","0.00"
"2010-03-16","50.0","40.0","0.08","0.00","0.00"
"2010-03-17","58.0","34.0","0.00","0.00","0.00"
"2010-03-18","64.0","39.0","0.00","0.00","0.00"
"2010-03-19","45.0","29.0","0.00","0.00","0.00"
"2010-03-20","39.0","23.0","0.00","0.00","0.00"
"2010-03-21","50.0","24.0","0.00","0.00","0.00"
"2010-03-22","55.0","30.0","0.00","0.00","0.00"
"2010-03-23","61.0","37.0","0.00","0.00","0.00"
"2010-03-24","55.0","31.0","0.00","0.00","0.00"
"2010-03-25","42.0","24.0","0.00","0.00","0.00"
"2010-03-26","51.0","25.0","0.00","0.00","0.00"
"2010-03-27","52.0","40.0","0.00","0.00","0.00"
"2010-03-28","52.0","33.0","0.00","0.00","0.00"
"2010-03-29","59.0","32.0","0.00","0.00","0.00"
"2010-03-30","75.0","46.0","0.00","0.00","0.00"
"2010-03-31","76.0","50.0","0.00","0.00","0.00"
"2010-04-01","81.0","50.0","0.00","0.00","0.00"
"2010-04-02","72.0","44.0","0.06","0.00","0.00"
"2010-04-03","61.0","39.0","0.00","0.00","0.00"
"2010-04-04","67.0","50.0","T","0.00","0.00"
"2010-04-05","60.0","43.0","0.01","0.00","0.00"
"2010-04-06","52.0","44.0","0.28","0.00","0.00"
"2010-04-07","56.0","39.0","0.00","0.00","0.00"
"2010-04-08","52.0","33.0","0.00","0.00","0.00"
"2010-04-09","67.0","32.0","0.00","0.00","0.00"
"2010-04-10","63.0","44.0","0.00","0.00","0.00"
"2010-04-11","69.0","38.0","0.00","0.00","0.00"
"2010-04-12","68.0","47.0","0.00","0.00","0.00"
"2010-04-13","69.0","46.0","0.73","0.00","0.00"
"2010-04-14","74.0","53.0","0.07","0.00","0.00"
"2010-04-15","71.0","54.0","0.56","0.00","0.00"
"2010-04-16","61.0","46.0","0.00","0.00","0.00"
"2010-04-17","65.0","40.0","0.00","0.00","0.00"
"2010-04-18","67.0","38.0","0.00","0.00","0.00"
"2010-04-19","69.0","45.0","0.00","0.00","0.00"
"2010-04-20","71.0","50.0","0.00","0.00","0.00"
"2010-04-21","61.0","42.0","0.00","0.00","0.00"
"2010-04-22","66.0","34.0","0.00","0.00","0.00"
"2010-04-23","69.0","48.0","T","0.00","0.00"
"2010-04-24","60.0","50.0","0.50","0.00","0.00"
"2010-04-25","61.0","47.0","0.04","0.00","0.00"
"2010-04-26","63.0","44.0","0.00","0.00","0.00"
"2010-04-27","60.0","39.0","0.00","0.00","0.00"
"2010-04-28","69.0","40.0","0.00","0.00","0.00"
"2010-04-29","73.0","56.0","T","0.00","0.00"
"2010-04-30","69.0","55.0","0.07","0.00","0.00"
"2010-05-01","64.0","49.0","0.00","0.00","0.00"
"2010-05-02","64.0","48.0","0.00","0.00","0.00"
"2010-05-03","57.0","46.0","0.05","0.00","0.00"
"2010-05-04","79.0","41.0","T","0.00","0.00"
"2010-05-05","55.0","47.0","T","0.00","0.00"
"2010-05-06","54.0","41.0","0.04","0.00","0.00"
"2010-05-07","48.0","34.0","0.55","T","0.00"
"2010-05-08","52.0","34.0","T","T","0.00"
"2010-05-09","58.0","32.0","0.00","0.00","0.00"
"2010-05-10","58.0","44.0","0.19","0.00","0.00"
"2010-05-11","46.0","41.0","0.47","0.00","0.00"
"2010-05-12","51.0","42.0","0.04","0.00","0.00"
"2010-05-13","53.0","46.0","0.61","0.00","0.00"
"2010-05-14","71.0","46.0","0.00","0.00","0.00"
"2010-05-15","74.0","45.0","0.00","0.00","0.00"
"2010-05-16","74.0","54.0","0.00","0.00","0.00"
"2010-05-17","76.0","53.0","0.00","0.00","0.00"
"2010-05-18","75.0","54.0","0.00","0.00","0.00"
"2010-05-19","79.0","50.0","0.00","0.00","0.00"
"2010-05-20","82.0","53.0","0.00","0.00","0.00"
"2010-05-21","65.0","59.0","0.02","0.00","0.00"
"2010-05-22","82.0","57.0","0.12","0.00","0.00"
"2010-05-23","88.0","73.0","0.00","0.00","0.00"
"2010-05-24","95.0","72.0","0.00","0.00","0.00"
"2010-05-25","89.0","66.0","0.38","0.00","0.00"
"2010-05-26","80.0","60.0","0.00","0.00","0.00"
"2010-05-27","81.0","56.0","0.00","0.00","0.00"
"2010-05-28","85.0","61.0","0.00","0.00","0.00"
"2010-05-29","91.0","64.0","0.00","0.00","0.00"
"2010-05-30","81.0","59.0","0.03","0.00","0.00"
"2010-05-31","78.0","51.0","0.00","0.00","0.00"
"2010-06-01","82.0","62.0","0.18","0.00","0.00"
"2010-06-02","73.0","58.0","0.01","0.00","0.00"
"2010-06-03","78.0","52.0","0.01","0.00","0.00"
"2010-06-04","83.0","63.0","0.44","0.00","0.00"
"2010-06-05","70.0","59.0","0.27","0.00","0.00"
"2010-06-06","78.0","57.0","T","0.00","0.00"
"2010-06-07","75.0","56.0","0.01","0.00","0.00"
"2010-06-08","70.0","60.0","0.84","0.00","0.00"
"2010-06-09","73.0","59.0","0.00","0.00","0.00"
"2010-06-10","66.0","57.0","T","0.00","0.00"
"2010-06-11","76.0","60.0","0.79","0.00","0.00"
"2010-06-12","62.0","54.0","0.15","0.00","0.00"
"2010-06-13","67.0","59.0","0.00","0.00","0.00"
"2010-06-14","69.0","61.0","0.26","0.00","0.00"
"2010-06-15","76.0","61.0","0.01","0.00","0.00"
"2010-06-16","80.0","60.0","0.00","0.00","0.00"
"2010-06-17","89.0","66.0","0.01","0.00","0.00"
"2010-06-18","86.0","64.0","0.00","0.00","0.00"
"2010-06-19","76.0","64.0","0.00","0.00","0.00"
"2010-06-20","82.0","61.0","0.00","0.00","0.00"
"2010-06-21","79.0","69.0","0.07","0.00","0.00"
"2010-06-22","91.0","67.0","0.00","0.00","0.00"
"2010-06-23","80.0","64.0","0.32","0.00","0.00"
"2010-06-24","82.0","60.0","0.00","0.00","0.00"
"2010-06-25","86.0","65.0","0.73","T","0.00"
"2010-06-26","84.0","66.0","2.15","0.00","0.00"
"2010-06-27","84.0","68.0","0.00","0.00","0.00"
"2010-06-28","75.0","63.0","0.00","0.00","0.00"
"2010-06-29","74.0","58.0","0.00","0.00","0.00"
"2010-06-30","79.0","57.0","0.00","0.00","0.00"
"2010-07-01","86.0","63.0","0.00","0.00","0.00"
"2010-07-02","88.0","68.0","0.00","0.00","0.00"
"2010-07-03","92.0","74.0","0.00","0.00","0.00"
"2010-07-04","85.0","73.0","0.10","0.00","0.00"
"2010-07-05","85.0","70.0","0.80","0.00","0.00"
"2010-07-06","88.0","70.0","0.00","0.00","0.00"
"2010-07-07","87.0","68.0","0.22","0.00","0.00"
"2010-07-08","85.0","63.0","0.00","0.00","0.00"
"2010-07-09","87.0","67.0","0.00","0.00","0.00"
"2010-07-10","86.0","69.0","0.08","0.00","0.00"
"2010-07-11","83.0","66.0","0.17","0.00","0.00"
"2010-07-12","79.0","61.0","0.00","0.00","0.00"
"2010-07-13","85.0","63.0","0.00","0.00","0.00"
"2010-07-14","93.0","71.0","0.27","0.00","0.00"
"2010-07-15","85.0","65.0","0.00","0.00","0.00"
"2010-07-16","90.0","70.0","0.00","0.00","0.00"
"2010-07-17","92.0","67.0","0.28","0.00","0.00"
"2010-07-18","84.0","68.0","0.00","0.00","0.00"
"2010-07-19","80.0","64.0","0.00","0.00","0.00"
"2010-07-20","86.0","65.0","0.00","0.00","0.00"
"2010-07-21","88.0","66.0","0.00","0.00","0.00"
"2010-07-22","77.0","68.0","0.28","0.00","0.00"
"2010-07-23","86.0","68.0","T","0.00","0.00"
"2010-07-24","83.0","64.0","0.51","0.00","0.00"
"2010-07-25","83.0","64.0","0.00","0.00","0.00"
"2010-07-26","86.0","67.0","0.00","0.00","0.00"
"2010-07-27","94.0","72.0","0.20","0.00","0.00"
"2010-07-28","83.0","67.0","0.00","0.00","0.00"
"2010-07-29","82.0","65.0","0.00","0.00","0.00"
"2010-07-30","74.0","67.0","0.12","0.00","0.00"
"2010-07-31","86.0","68.0","0.00","0.00","0.00"
"2010-08-01","87.0","70.0","T","0.00","0.00"
"2010-08-02","86.0","76.0","T","0.00","0.00"
"2010-08-03","95.0","74.0","0.00","0.00","0.00"
"2010-08-04","90.0","71.0","0.00","0.00","0.00"
"2010-08-05","82.0","66.0","0.00","0.00","0.00"
"2010-08-06","85.0","63.0","0.00","0.00","0.00"
"2010-08-07","89.0","68.0","0.07","0.00","0.00"
"2010-08-08","96.0","75.0","0.32","0.00","0.00"
"2010-08-09","95.0","76.0","0.00","0.00","0.00"
"2010-08-10","90.0","71.0","2.47","0.00","0.00"
"2010-08-11","93.0","72.0","0.00","0.00","0.00"
"2010-08-12","92.0","72.0","T","0.00","0.00"
"2010-08-13","88.0","68.0","1.47","0.00","0.00"
"2010-08-14","86.0","65.0","T","0.00","0.00"
"2010-08-15","77.0","63.0","0.00","0.00","0.00"
"2010-08-16","79.0","58.0","0.00","0.00","0.00"
"2010-08-17","78.0","58.0","0.00","0.00","0.00"
"2010-08-18","78.0","66.0","0.00","0.00","0.00"
"2010-08-19","80.0","71.0","T","0.00","0.00"
"2010-08-20","86.0","74.0","T","0.00","0.00"
"2010-08-21","85.0","69.0","0.00","0.00","0.00"
"2010-08-22","88.0","65.0","0.00","0.00","0.00"
"2010-08-23","88.0","72.0","0.00","0.00","0.00"
"2010-08-24","78.0","63.0","0.23","0.00","0.00"
"2010-08-25","73.0","58.0","0.00","0.00","0.00"
"2010-08-26","79.0","56.0","0.00","0.00","0.00"
"2010-08-27","88.0","63.0","0.00","0.00","0.00"
"2010-08-28","89.0","67.0","0.00","0.00","0.00"
"2010-08-29","94.0","68.0","0.00","0.00","0.00"
"2010-08-30","92.0","77.0","T","0.00","0.00"
"2010-08-31","86.0","68.0","0.35","0.00","0.00"
"2010-09-01","77.0","60.0","0.00","0.00","0.00"
"2010-09-02","73.0","59.0","0.74","0.00","0.00"
"2010-09-03","61.0","51.0","T","0.00","0.00"
"2010-09-04","69.0","48.0","0.00","0.00","0.00"
"2010-09-05","73.0","50.0","0.00","0.00","0.00"
"2010-09-06","71.0","59.0","0.13","0.00","0.00"
"2010-09-07","63.0","52.0","T","0.00","0.00"
"2010-09-08","69.0","46.0","0.00","0.00","0.00"
"2010-09-09","65.0","52.0","T","0.00","0.00"
"2010-09-10","71.0","58.0","0.16","0.00","0.00"
"2010-09-11","73.0","56.0","0.00","0.00","0.00"
"2010-09-12","79.0","54.0","0.00","0.00","0.00"
"2010-09-13","74.0","54.0","0.00","0.00","0.00"
"2010-09-14","68.0","53.0","0.00","0.00","0.00"
"2010-09-15","66.0","52.0","0.91","0.00","0.00"
"2010-09-16","56.0","50.0","0.00","0.00","0.00"
"2010-09-17","64.0","53.0","0.01","0.00","0.00"
"2010-09-18","60.0","45.0","T","0.00","0.00"
"2010-09-19","64.0","50.0","0.00","0.00","0.00"
"2010-09-20","80.0","52.0","0.03","0.00","0.00"
"2010-09-21","77.0","53.0","0.53","T","0.00"
"2010-09-22","65.0","48.0","1.01","0.00","0.00"
"2010-09-23","74.0","57.0","1.98","0.00","0.00"
"2010-09-24","61.0","50.0","0.00","0.00","0.00"
"2010-09-25","61.0","45.0","0.02","0.00","0.00"
"2010-09-26","65.0","41.0","0.00","0.00","0.00"
"2010-09-27","75.0","45.0","0.00","0.00","0.00"
"2010-09-28","66.0","54.0","0.00","0.00","0.00"
"2010-09-29","74.0","52.0","0.00","0.00","0.00"
"2010-09-30","72.0","49.0","0.00","0.00","0.00"
"2010-10-01","70.0","47.0","T","0.00","0.00"
"2010-10-02","56.0","41.0","0.00","0.00","0.00"
"2010-10-03","59.0","38.0","0.00","0.00","0.00"
"2010-10-04","65.0","41.0","0.00","0.00","0.00"
"2010-10-05","74.0","45.0","0.00","0.00","0.00"
"2010-10-06","71.0","54.0","0.00","0.00","0.00"
"2010-10-07","74.0","46.0","0.00","0.00","0.00"
"2010-10-08","87.0","57.0","0.00","0.00","0.00"
"2010-10-09","83.0","58.0","0.00","0.00","0.00"
"2010-10-10","81.0","54.0","0.00","0.00","0.00"
"2010-10-11","80.0","54.0","0.00","0.00","0.00"
"2010-10-12","72.0","52.0","0.00","0.00","0.00"
"2010-10-13","66.0","47.0","0.00","0.00","0.00"
"2010-10-14","69.0","45.0","0.00","0.00","0.00"
"2010-10-15","61.0","43.0","0.00","0.00","0.00"
"2010-10-16","66.0","46.0","0.00","0.00","0.00"
"2010-10-17","59.0","40.0","T","0.00","0.00"
"2010-10-18","56.0","39.0","T","0.00","0.00"
"2010-10-19","60.0","40.0","0.00","0.00","0.00"
"2010-10-20","68.0","43.0","0.00","0.00","0.00"
"2010-10-21","53.0","40.0","0.00","0.00","0.00"
"2010-10-22","68.0","36.0","0.00","0.00","0.00"
"2010-10-23","65.0","52.0","0.01","0.00","0.00"
"2010-10-24","61.0","53.0","0.51","0.00","0.00"
"2010-10-25","61.0","52.0","0.67","0.00","0.00"
"2010-10-26","63.0","42.0","0.37","0.00","0.00"
"2010-10-27","42.0","35.0","0.05","T","0.00"
"2010-10-28","42.0","30.0","0.00","0.00","0.00"
"2010-10-29","53.0","28.0","0.00","0.00","0.00"
"2010-10-30","52.0","35.0","0.00","0.00","0.00"
"2010-10-31","49.0","30.0","0.00","0.00","0.00"
"2010-11-01","52.0","31.0","0.00","0.00","0.00"
"2010-11-02","56.0","34.0","0.00","0.00","0.00"
"2010-11-03","56.0","44.0","0.00","0.00","0.00"
"2010-11-04","46.0","33.0","0.00","0.00","0.00"
"2010-11-05","45.0","27.0","0.00","0.00","0.00"
"2010-11-06","57.0","31.0","0.00","0.00","0.00"
"2010-11-07","61.0","36.0","0.00","0.00","0.00"
"2010-11-08","63.0","43.0","0.00","0.00","0.00"
"2010-11-09","69.0","43.0","0.00","0.00","0.00"
"2010-11-10","68.0","45.0","0.17","0.00","0.00"
"2010-11-11","52.0","37.0","0.00","0.00","0.00"
"2010-11-12","43.0","36.0","0.03","T","0.00"
"2010-11-13","36.0","33.0","0.98","7.70","1.00"
"2010-11-14","35.0","33.0","0.06","0.30","4.00"
"2010-11-15","39.0","27.0","0.00","0.00","3.00"
"2010-11-16","35.0","30.0","0.02","0.10","3.00"
"2010-11-17","37.0","30.0","0.00","0.00","2.00"
"2010-11-18","31.0","27.0","T","T","2.00"
"2010-11-19","39.0","23.0","0.00","0.00","1.00"
"2010-11-20","29.0","18.0","0.02","0.00","T"
"2010-11-21","34.0","27.0","0.03","0.00","T"
"2010-11-22","31.0","14.0","0.02","0.10","T"
"2010-11-23","24.0","12.0","0.00","0.00","T"
"2010-11-24","33.0","20.0","0.12","1.10","T"
"2010-11-25","27.0","6.0","T","T","1.00"
"2010-11-26","26.0","11.0","0.00","0.00","1.00"
"2010-11-27","28.0","10.0","0.00","0.00","1.00"
"2010-11-28","45.0","27.0","0.00","0.00","1.00"
"2010-11-29","41.0","36.0","0.59","0.00","T"
"2010-11-30","36.0","18.0","0.03","0.50","T"
"2010-12-01","20.0","15.0","T","T","1.00"
"2010-12-02","20.0","11.0","T","T","1.00"
"2010-12-03","20.0","10.0","0.43","5.10","1.00"
"2010-12-04","25.0","11.0","0.09","1.00","6.00"
"2010-12-05","18.0","4.0","0.01","0.50","6.00"
"2010-12-06","21.0","14.0","T","0.30","6.00"
"2010-12-07","17.0","8.0","0.00","0.00","6.00"
"2010-12-08","18.0","3.0","T","T","6.00"
"2010-12-09","34.0","11.0","0.01","0.20","6.00"
"2010-12-10","28.0","16.0","0.05","0.80","5.00"
"2010-12-11","22.0","8.0","1.16","16.30","9.00"
"2010-12-12","8.0","-1.0","0.00","0.00","18.00"
"2010-12-13","6.0","-8.0","0.00","0.00","17.00"
"2010-12-14","10.0","-6.0","0.00","0.00","17.00"
"2010-12-15","17.0","4.0","0.00","0.00","16.00"
"2010-12-16","20.0","12.0","T","T","16.00"
"2010-12-17","15.0","8.0","T","T","15.00"
"2010-12-18","17.0","8.0","T","T","14.00"
"2010-12-19","15.0","3.0","0.00","0.00","14.00"
"2010-12-20","26.0","10.0","0.36","4.60","14.00"
"2010-12-21","31.0","20.0","0.05","T","16.00"
"2010-12-22","32.0","27.0","T","T","16.00"
"2010-12-23","27.0","23.0","0.15","2.30","16.00"
"2010-12-24","26.0","18.0","0.18","2.30","19.00"
"2010-12-25","20.0","16.0","T","T","19.00"
"2010-12-26","24.0","7.0","T","T","19.00"
"2010-12-27","21.0","7.0","T","T","18.00"
"2010-12-28","34.0","14.0","0.00","0.00","17.00"
"2010-12-29","37.0","25.0","T","0.00","16.00"
"2010-12-30","42.0","17.0","0.27","0.00","13.00"
"2010-12-31","24.0","7.0","0.03","0.20","10.00"
"2011-01-01","9.0","1.0","T","T","9.00"
"2011-01-02","17.0","0.0","T","0.10","9.00"
"2011-01-03","21.0","8.0","0.03","1.10","9.00"
"2011-01-04","9.0","-5.0","T","T","10.00"
"2011-01-05","25.0","3.0","0.04","0.40","10.00"
"2011-01-06","18.0","7.0","T","T","10.00"
"2011-01-07","15.0","8.0","0.01","0.30","10.00"
"2011-01-08","12.0","1.0","T","T","10.00"
"2011-01-09","16.0","-4.0","T","T","10.00"
"2011-01-10","22.0","12.0","0.16","1.50","8.00"
"2011-01-11","23.0","18.0","0.10","1.20","10.00"
"2011-01-12","21.0","2.0","0.00","0.00","11.00"
"2011-01-13","16.0","0.0","0.08","1.90","10.00"
"2011-01-14","18.0","14.0","0.17","2.50","12.00"
"2011-01-15","16.0","2.0","0.00","0.00","13.00"
"2011-01-16","15.0","4.0","0.01","0.20","13.00"
"2011-01-17","25.0","15.0","0.07","1.30","14.00"
"2011-01-18","19.0","7.0","T","T","12.00"
"2011-01-19","13.0","-3.0","0.01","0.20","12.00"
"2011-01-20","9.0","-11.0","0.01","0.10","12.00"
"2011-01-21","3.0","-16.0","0.01","1.10","12.00"
"2011-01-22","6.0","-3.0","T","0.10","12.00"
"2011-01-23","13.0","-8.0","0.00","0.00","12.00"
"2011-01-24","27.0","11.0","0.01","0.10","12.00"
"2011-01-25","20.0","13.0","T","T","12.00"
"2011-01-26","25.0","15.0","T","T","12.00"
"2011-01-27","27.0","22.0","0.01","0.20","11.00"
"2011-01-28","31.0","23.0","0.00","0.00","11.00"
"2011-01-29","32.0","15.0","T","T","11.00"
"2011-01-30","23.0","14.0","0.03","0.50","10.00"
"2011-01-31","21.0","14.0","0.25","4.20","12.00"
"2011-02-01","15.0","5.0","T","T","14.00"
"2011-02-02","12.0","-4.0","0.00","0.00","13.00"
"2011-02-03","19.0","-2.0","0.00","0.00","13.00"
"2011-02-04","34.0","10.0","0.00","0.00","13.00"
"2011-02-05","27.0","14.0","0.01","0.20","12.00"
"2011-02-06","29.0","23.0","0.01","0.30","12.00"
"2011-02-07","23.0","0.0","T","T","12.00"
"2011-02-08","3.0","-10.0","0.00","0.00","12.00"
"2011-02-09","8.0","-7.0","0.00","0.00","11.00"
"2011-02-10","12.0","-11.0","0.00","0.00","11.00"
"2011-02-11","32.0","-6.0","0.01","0.20","11.00"
"2011-02-12","38.0","18.0","0.00","0.00","11.00"
"2011-02-13","48.0","29.0","0.00","0.00","10.00"
"2011-02-14","39.0","32.0","0.00","0.00","6.00"
"2011-02-15","42.0","32.0","0.00","0.00","5.00"
"2011-02-16","52.0","28.0","T","0.00","5.00"
"2011-02-17","46.0","30.0","0.01","0.00","4.00"
"2011-02-18","30.0","15.0","0.00","0.00","2.00"
"2011-02-19","29.0","10.0","0.00","0.00","2.00"
"2011-02-20","27.0","24.0","0.85","11.80","2.00"
"2011-02-21","24.0","16.0","0.11","2.00","14.00"
"2011-02-22","27.0","6.0","T","T","15.00"
"2011-02-23","34.0","25.0","T","T","13.00"
"2011-02-24","29.0","15.0","0.00","0.00","11.00"
"2011-02-25","15.0","0.0","0.02","0.30","11.00"
"2011-02-26","8.0","-2.0","0.10","1.30","11.00"
"2011-02-27","28.0","2.0","T","T","12.00"
"2011-02-28","25.0","2.0","0.00","0.00","11.00"
"2011-03-01","41.0","5.0","0.00","0.00","11.00"
"2011-03-02","17.0","-3.0","0.00","0.00","10.00"
"2011-03-03","32.0","14.0","0.01","0.10","9.00"
"2011-03-04","30.0","23.0","0.00","0.00","9.00"
"2011-03-05","29.0","17.0","0.00","0.00","9.00"
"2011-03-06","30.0","11.0","0.12","1.70","8.00"
"2011-03-07","30.0","24.0","0.03","0.40","10.00"
"2011-03-08","39.0","27.0","T","T","10.00"
"2011-03-09","36.0","30.0","0.09","1.00","10.00"
"2011-03-10","33.0","22.0","0.00","0.00","9.00"
"2011-03-11","43.0","20.0","0.04","0.50","9.00"
"2011-03-12","31.0","16.0","T","T","7.00"
"2011-03-13","30.0","15.0","T","T","7.00"
"2011-03-14","38.0","14.0","0.00","0.00","6.00"
"2011-03-15","44.0","30.0","0.04","0.00","6.00"
"2011-03-16","52.0","29.0","0.00","0.00","5.00"
"2011-03-17","53.0","38.0","0.00","0.00","1.00"
"2011-03-18","40.0","28.0","0.00","0.00","T"
"2011-03-19","50.0","24.0","0.04","T","T"
"2011-03-20","44.0","37.0","0.10","0.00","0.00"
"2011-03-21","46.0","35.0","0.00","0.00","0.00"
"2011-03-22","39.0","33.0","1.14","0.40","0.00"
"2011-03-23","33.0","18.0","0.34","4.10","2.00"
"2011-03-24","33.0","13.0","0.00","0.00","4.00"
"2011-03-25","33.0","18.0","0.00","0.00","4.00"
"2011-03-26","30.0","16.0","0.00","0.00","4.00"
"2011-03-27","34.0","16.0","0.00","0.00","3.00"
"2011-03-28","36.0","18.0","0.00","0.00","3.00"
"2011-03-29","42.0","21.0","0.00","0.00","2.00"
"2011-03-30","44.0","21.0","0.00","0.00","1.00"
"2011-03-31","48.0","35.0","0.11","0.00","T"
"2011-04-01","47.0","35.0","0.07","T","T"
"2011-04-02","54.0","31.0","0.00","0.00","0.00"
"2011-04-03","56.0","43.0","T","0.00","0.00"
"2011-04-04","48.0","34.0","0.01","T","0.00"
"2011-04-05","56.0","30.0","0.00","0.00","0.00"
"2011-04-06","58.0","39.0","0.00","0.00","0.00"
"2011-04-07","64.0","36.0","0.00","0.00","0.00"
"2011-04-08","64.0","41.0","0.00","0.00","0.00"
"2011-04-09","58.0","48.0","0.01","0.00","0.00"
"2011-04-10","76.0","46.0","0.10","0.00","0.00"
"2011-04-11","63.0","43.0","0.00","0.00","0.00"
"2011-04-12","68.0","42.0","0.00","0.00","0.00"
"2011-04-13","62.0","44.0","T","0.00","0.00"
"2011-04-14","48.0","35.0","T","0.00","0.00"
"2011-04-15","49.0","33.0","0.13","0.60","0.00"
"2011-04-16","41.0","32.0","T","T","1.00"
"2011-04-17","49.0","32.0","0.00","0.00","0.00"
"2011-04-18","50.0","35.0","0.00","0.00","0.00"
"2011-04-19","45.0","35.0","T","T","0.00"
"2011-04-20","46.0","32.0","0.20","1.30","1.00"
"2011-04-21","50.0","32.0","0.16","0.00","0.00"
"2011-04-22","45.0","39.0","0.09","0.00","0.00"
"2011-04-23","48.0","39.0","0.04","0.00","0.00"
"2011-04-24","62.0","36.0","0.00","0.00","0.00"
"2011-04-25","65.0","39.0","0.00","0.00","0.00"
"2011-04-26","57.0","38.0","1.46","0.00","0.00"
"2011-04-27","44.0","35.0","T","T","0.00"
"2011-04-28","56.0","35.0","0.06","T","0.00"
"2011-04-29","65.0","36.0","T","0.00","0.00"
"2011-04-30","60.0","43.0","0.47","0.00","0.00"
"2011-05-01","43.0","33.0","T","T","0.00"
"2011-05-02","40.0","33.0","T","T","0.00"
"2011-05-03","59.0","32.0","0.00","0.00","0.00"
"2011-05-04","66.0","37.0","T","0.00","0.00"
"2011-05-05","63.0","46.0","0.15","0.00","0.00"
